timestamp,losses_mw,vm_mean,vm_min,vm_max,voltage_deviation_pu,max_line_loading,n_overloaded_lines,n_voltage_violations,total_load_mw,converged,total_gen_mw,ev_soc_mean,ev_p_total
2019-01-01 00:00:00+00:00,19.60335756167848,1.0400766938647172,0.982,1.0710433643911754,0.041958745146768436,0.9470759081317536,0,15,4207.2643268392085,True,2673.302662475884,0.5,0.0
2019-01-01 01:00:00+00:00,19.197056952209504,1.0407121495301455,0.982,1.0722205526742377,0.04259420081219684,0.9540545688074833,0,15,4058.7755091979243,True,2505.4433711336374,0.5,0.0
2019-01-01 02:00:00+00:00,20.544718387638035,1.0410894283480854,0.982,1.0725511491761204,0.042971479630136575,1.0186392603548324,1,15,3939.2702026693996,True,2302.4460043155436,0.5,0.0
2019-01-01 03:00:00+00:00,22.818090686947237,1.0405752074011532,0.982,1.0720738469737296,0.042457258683204435,1.094753046226359,2,15,3936.577810614589,True,2181.5046739916424,0.5,0.0
2019-01-01 04:00:00+00:00,24.682381521547637,1.040369837106803,0.982,1.071199801918077,0.04225188838885419,1.1604115363158667,2,15,3909.7613648816036,True,2074.956669079798,0.5,0.0
2019-01-01 05:00:00+00:00,26.376563853684605,1.040281988038602,0.982,1.0706992834863234,0.04216403932065336,1.2165055127740811,2,15,3860.679846758464,True,1952.2116981067604,0.5,0.0
2019-01-01 06:00:00+00:00,27.897039401322807,1.0396331385588524,0.982,1.069660980759381,0.04151518984090372,1.2565580976538995,2,15,3918.997314029536,True,1953.7847143863096,0.5,0.0
2019-01-01 07:00:00+00:00,29.753923261970733,1.0389776236383,0.982,1.068282374598893,0.04085967492035093,1.3103482187936484,2,13,3962.4923308867706,True,1900.7426479828227,0.5,0.0
2019-01-01 08:00:00+00:00,32.6425073776305,1.037093324581116,0.982,1.0658388692653058,0.03897537586316737,1.3901587686391959,3,10,4243.3075273418435,True,1881.872558387926,0.5,0.0
2019-01-01 09:00:00+00:00,44.22452536369712,1.0335554361355836,0.982,1.0617748974287817,0.035521698801542885,1.6193169959154976,3,6,4489.850944385337,True,1552.4500822448115,0.5,0.0
2019-01-01 10:00:00+00:00,61.07126902704167,1.0283257965648465,0.982,1.0566652233521028,0.03044760800245382,1.9527231446229356,3,5,4791.043461155995,True,1283.7333273469642,0.5,0.0
2019-01-01 11:00:00+00:00,64.07100712214663,1.0266107174211287,0.982,1.0556067630416262,0.028788787080384362,2.024708006070627,3,4,4977.9638378007885,True,1345.0402441820538,0.5,0.0
2019-01-01 12:00:00+00:00,62.03646978427732,1.0272489004752459,0.982,1.0563227098410057,0.02940923996291276,1.93547195931155,3,5,4938.223261992779,True,1416.2189605495064,0.5,0.0
2019-01-01 13:00:00+00:00,51.40014734397739,1.0293552946838822,0.982,1.0589006474286948,0.03145005464834593,1.7305508564987342,3,5,4913.129811627016,True,1817.7582228250308,0.5,0.0
2019-01-01 14:00:00+00:00,42.12096070504055,1.030695622518802,0.982,1.060723054796702,0.03274120512356591,1.5405955630107442,3,5,4934.108528392197,True,2386.99117947852,0.5,0.0
2019-01-01 15:00:00+00:00,42.018819333922416,1.0293514905225967,0.982,1.0595020164108073,0.03141378338568235,1.496005906602632,2,5,5111.530284756181,True,2771.4688666278616,0.5,0.0
2019-01-01 16:00:00+00:00,44.7221763956304,1.0269225276561498,0.982,1.0570649414324287,0.02905898220719766,1.5176309949853446,2,5,5431.9481214181405,True,3071.838479796502,0.5,0.0
2019-01-01 17:00:00+00:00,45.10868082645078,1.0263950103733692,0.982,1.056772477735081,0.02856166031069373,1.5155250048147997,2,5,5490.714626617992,True,3132.176750245229,0.5,0.0
2019-01-01 18:00:00+00:00,43.4303587395859,1.026880262949467,0.982,1.057875515650739,0.029040229114789522,1.4852587978850242,2,5,5435.7908000543475,True,3095.1002140271767,0.5,0.0
2019-01-01 19:00:00+00:00,42.243949273851335,1.0283870213796888,0.982,1.0597174658728339,0.03049944522088464,1.4795796448664884,2,5,5220.000495887898,True,2879.433525508162,0.5,0.0
2019-01-01 20:00:00+00:00,41.50741493968839,1.0298055876028922,0.982,1.0610097857015774,0.03188080135082823,1.472499804542438,2,6,5036.750214307851,True,2722.271033372362,0.5,0.0
2019-01-01 21:00:00+00:00,39.240096324326416,1.0309643571619769,0.982,1.061771822828106,0.03299406680596676,1.4340648777221172,2,6,4951.751984769671,True,2693.644704653563,0.5,0.0
2019-01-01 22:00:00+00:00,37.56022348157082,1.0330610959313924,0.982,1.0636053245106223,0.035009651331016564,1.4226455056828777,2,8,4676.284484249464,True,2439.142051131263,0.5,0.0
2019-01-01 23:00:00+00:00,33.53913356640881,1.0350415764899144,0.982,1.0654747234844852,0.036932978460077225,1.3410679440313729,2,8,4500.289559006105,True,2375.3439783136546,0.5,0.0
2019-01-02 00:00:00+00:00,31.269217283885034,1.0361711051237366,0.982,1.0666728279184727,0.03805315640578772,1.3008751772570895,2,9,4338.148452994334,True,2270.320761227775,0.5,0.0
2019-01-02 01:00:00+00:00,30.27945849637734,1.0366011820594732,0.982,1.067469737312442,0.03848323334152466,1.2755356664802162,2,10,4290.202786760663,True,2255.196460600834,0.5,0.0
2019-01-02 02:00:00+00:00,30.47007675852528,1.036884298449541,0.982,1.0674390698349219,0.03876841629376064,1.2725117230474972,2,10,4254.002932933427,True,2251.7507064614065,0.5,0.0
